2025-07-24 06:11:18 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
g
2025-07-24 06:11:18 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:11:18 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:11:18 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:11:18 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:11:18 - URI Original: /artesanoDigital/checkout/productos/pulsera1.jpg, URI Procesada: /checkout/productos/pulsera1.jpg
2025-07-24 06:11:18 - URI Original: /artesanoDigital/checkout/productos/huipil1.jpg, URI Procesada: /checkout/productos/huipil1.jpg
2025-07-24 06:11:18 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
g
2025-07-24 06:11:18 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:11:19 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:11:19 - URI Original: /artesanoDigital/checkout/productos/pulsera1.jpg, URI Procesada: /checkout/productos/pulsera1.jpg
2025-07-24 06:11:19 - URI Original: /artesanoDigital/checkout/productos/huipil1.jpg, URI Procesada: /checkout/productos/huipil1.jpg
2025-07-24 06:11:19 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:11:19 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:11:19 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:11:19 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:11:49 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:12:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:12:19 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:12:49 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:13:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:13:19 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:13:49 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:14:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:14:10 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:14:10 - URI Original: /artesanoDigital/checkout/productos/pulsera1.jpg, URI Procesada: /checkout/productos/pulsera1.jpg
2025-07-24 06:14:10 - URI Original: /artesanoDigital/checkout/productos/huipil1.jpg, URI Procesada: /checkout/productos/huipil1.jpg
2025-07-24 06:14:11 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:14:11 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:14:11 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:14:11 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:14:11 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:14:41 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:14:42 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:14:42 - URI Original: /artesanoDigital/checkout/productos/pulsera1.jpg, URI Procesada: /checkout/productos/pulsera1.jpg
2025-07-24 06:14:42 - URI Original: /artesanoDigital/checkout/productos/huipil1.jpg, URI Procesada: /checkout/productos/huipil1.jpg
2025-07-24 06:14:42 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:14:42 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:14:42 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:15:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:15:13 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:15:43 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:16:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:16:01 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:16:01 - URI Original: /artesanoDigital/checkout/productos/pulsera1.jpg, URI Procesada: /checkout/productos/pulsera1.jpg
2025-07-24 06:16:01 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:16:01 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:16:01 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:16:02 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:16:02 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:16:03 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:16:03 - URI Original: /artesanoDigital/checkout/productos/pulsera1.jpg, URI Procesada: /checkout/productos/pulsera1.jpg
2025-07-24 06:16:03 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
ra1.jpg
2025-07-24 06:16:03 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:16:03 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:16:33 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:17:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:17:03 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:17:33 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:18:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:18:03 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:18:33 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:19:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:19:03 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:20:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:20:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:20:03 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:20:25 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:20:25 - URI Original: /artesanoDigital/checkout/productos/pulsera1.jpg, URI Procesada: /checkout/productos/pulsera1.jpg
2025-07-24 06:20:25 - URI Original: /artesanoDigital/checkout/productos/huipil1.jpg, URI Procesada: /checkout/productos/huipil1.jpg
2025-07-24 06:20:25 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:20:25 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:20:25 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:20:38 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:20:38 - URI Original: /artesanoDigital/checkout/completado, URI Procesada: /checkout/completado
2025-07-24 06:20:39 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:20:39 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:20:39 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:20:43 - URI Original: /artesanoDigital/, URI Procesada: 
2025-07-24 06:20:43 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:20:43 - URI Original: /artesanoDigital/productos/sombrero1.jpg, URI Procesada: /productos/sombrero1.jpg
2025-07-24 06:20:43 - URI Original: /artesanoDigital/productos/vasija1.jpg, URI Procesada: /productos/vasija1.jpg
2025-07-24 06:20:43 - URI Original: /artesanoDigital/productos/mola1.jpg, URI Procesada: /productos/mola1.jpg
2025-07-24 06:20:43 - URI Original: /artesanoDigital/productos/plato1.jpg, URI Procesada: /productos/plato1.jpg
2025-07-24 06:20:43 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:20:43 - URI Original: /artesanoDigital/productos/bolso1.jpg, URI Procesada: /productos/bolso1.jpg
2025-07-24 06:20:43 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
g
2025-07-24 06:20:43 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:20:45 - URI Original: /artesanoDigital/perfil, URI Procesada: /perfil
2025-07-24 06:20:45 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:20:45 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:20:47 - URI Original: /artesanoDigital/dashboard/cliente, URI Procesada: /dashboard/cliente
2025-07-24 06:20:47 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:20:47 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
1.jpg
2025-07-24 06:21:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:21:18 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:21:37 - URI Original: /artesanoDigital/cliente/pedido/13, URI Procesada: /cliente/pedido/13
2025-07-24 06:21:37 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:37 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:21:37 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:21:38 - URI Original: /artesanoDigital/dashboard/cliente, URI Procesada: /dashboard/cliente
2025-07-24 06:21:38 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:38 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:21:38 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:21:40 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:21:40 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
g
2025-07-24 06:21:40 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:21:44 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:21:45 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:45 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:21:45 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:21:45 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:21:45 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:21:45 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:21:45 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:45 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:21:45 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:21:45 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:21:46 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:21:46 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:46 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
1.jpg
2025-07-24 06:21:46 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:21:46 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:21:46 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:21:46 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:46 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:21:46 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:21:46 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:21:46 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:21:46 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:21:46 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:46 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:21:46 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:21:47 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:21:47 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:21:47 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:47 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:21:47 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:21:47 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:21:48 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:48 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:21:48 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:21:50 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:21:50 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
g
2025-07-24 06:21:50 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:21:50 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:21:50 - URI Original: /artesanoDigital/, URI Procesada: 
2025-07-24 06:21:51 - URI Original: /artesanoDigital/productos/mola1.jpg, URI Procesada: /productos/mola1.jpg
2025-07-24 06:21:51 - URI Original: /artesanoDigital/productos/sombrero1.jpg, URI Procesada: /productos/sombrero1.jpg
2025-07-24 06:21:51 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:51 - URI Original: /artesanoDigital/productos/vasija1.jpg, URI Procesada: /productos/vasija1.jpg
2025-07-24 06:21:51 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:21:51 - URI Original: /artesanoDigital/productos/plato1.jpg, URI Procesada: /productos/plato1.jpg
2025-07-24 06:21:51 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:21:51 - URI Original: /artesanoDigital/productos/bolso1.jpg, URI Procesada: /productos/bolso1.jpg
2025-07-24 06:21:52 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:55 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:21:55 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:55 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
1.jpg
2025-07-24 06:21:57 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:21:57 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:21:57 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:21:57 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:22:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:22:28 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:22:58 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:23:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:23:27 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:23:27 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:23:27 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:23:27 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:23:28 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:23:28 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:23:31 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:23:31 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:23:31 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:23:31 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:23:31 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:23:31 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:23:38 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:23:39 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
ra1.jpg
2025-07-24 06:23:39 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:23:39 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:23:39 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:23:39 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:23:39 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:23:39 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:23:39 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:23:39 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:23:39 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:23:39 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:23:39 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:23:39 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:23:40 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:23:40 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:23:40 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:23:40 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:23:40 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulse2025-07-24 06:23:40 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:23:40 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:23:40 - URI Original: /artesanoDigital/public/favicon-32x32.png, URI Procesada: /public/favicon-32x32.png
2025-07-24 06:23:40 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:23:40 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:23:40 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:23:40 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:23:40 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
1.jpg
2025-07-24 06:23:40 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:23:40 - URI Original: /artesanoDigital/checkout/productos/pulsera1.jpg, URI Procesada: /checkout/productos/pulsera1.jpg
2025-07-24 06:23:40 - URI Original: /artesanoDigital/checkout/productos/huipil1.jpg, URI Procesada: /checkout/productos/huipil1.jpg
2025-07-24 06:23:40 - URI Original: /artesanoDigital/checkout/public/productos/prod_687d53cc28804_472775.jpg, URI Procesada: /checkout/public/productos/prod_687d53cc28804_472775.jpg
2025-07-24 06:23:40 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:23:40 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:23:40 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:23:41 - URI Original: /artesanoDigital/public/favicon-16x16.png, URI Procesada: /public/favicon-16x16.png
2025-07-24 06:24:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:24:01 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:24:01 - URI Original: /artesanoDigital/checkout/productos/pulsera1.jpg, URI Procesada: /checkout/productos/pulsera1.jpg
2025-07-24 06:24:01 - URI Original: /artesanoDigital/checkout/productos/huipil1.jpg, URI Procesada: /checkout/productos/huipil1.jpg
2025-07-24 06:24:01 - URI Original: /artesanoDigital/checkout/public/productos/prod_687d53cc28804_472775.jpg, URI Procesada: /checkout/public/productos/prod_687d53cc28804_472775.jpg
2025-07-24 06:24:01 - URI Original: /artesanoDigital/productos/pulsera1.jpg, URI Procesada: /productos/pulsera1.jpg
2025-07-24 06:24:01 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:24:01 - URI Original: /artesanoDigital/productos/huipil1.jpg, URI Procesada: /productos/huipil1.jpg
2025-07-24 06:24:32 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:25:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:25:02 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:25:32 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:26:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:26:02 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:26:32 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:27:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:27:02 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:27:32 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:28:00 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:28:02 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:28:50 - URI Original: /artesanoDigital/api/notificaciones, URI Procesada: /api/notificaciones
2025-07-24 06:28:52 - URI Original: /artesanoDigital/checkout/cart_process.php?step=checkout, URI Procesada: /checkout/cart_process.php
2025-07-24 06:28:52 - URI Original: /artesanoDigital/checkout/completado, URI Procesada: /checkout/completado
